[3.4] 昔涟 | 哎呀别上当了 | 00:00:00,340 --> 00:00:02,820
[3.5] 昔涟 | 他从无间越之意 | 00:26:38,629 --> 00:26:40,409
[3.5] 昔涟 | 我们只想把知道的一切坦诚相告 | 00:26:40,409 --> 00:26:43,249
[3.5] 昔涟 | 毫无保留 | 00:26:43,249 --> 00:26:45,229
[3.5] 昔涟 | 现在运用你的身份 | 00:26:46,940 --> 00:26:49,420
[3.5] 昔涟 | 再加入一点点经验和魅力 | 00:26:49,420 --> 00:26:52,080
[3.5] 昔涟 | 向凯撒证明吧 | 00:26:52,080 --> 00:26:53,960
[3.5] 昔涟 | 就像我们承诺的那样 | 00:26:53,960 --> 00:26:56,560
[3.5] 昔涟 | 是我们赢了 | 00:26:59,000 --> 00:27:00,460
[3.5] 昔涟 | 真诚才是永远的捷径 | 00:27:00,460 --> 00:27:03,040
[3.5] 昔涟 | 小新什么 | 00:27:03,480 --> 00:27:04,760
[3.5] 昔涟 | 这声音是欧洛尼斯 | 00:27:05,760 --> 00:27:08,660
[3.5] 昔涟 | 我设想过好多重逢的话语 | 00:27:08,660 --> 00:27:11,810
[3.5] 昔涟 | 可话到口边却只留下了这一句 | 00:27:12,210 --> 00:27:16,570
[3.5] 昔涟 | 欢迎回来 | 00:27:16,890 --> 00:27:18,290
[3.5] 昔涟 | 伙伴真是度过了好长好长的时光呀 | 00:27:18,290 --> 00:27:22,930
[3.5] 昔涟 | 现在一定很困扰吧 | 00:27:22,930 --> 00:27:25,210
[3.5] 昔涟 | 你不在的这段时间 | 00:27:25,490 --> 00:27:27,350
[3.5] 昔涟 | 温法罗斯发生了好多事 | 00:27:27,350 --> 00:27:30,450
[3.5] 昔涟 | 别担心 | 00:27:31,740 --> 00:27:32,540
[3.5] 昔涟 | 救世主可不能带着迷茫对吧 | 00:27:33,540 --> 00:27:37,060
[3.5] 昔涟 | 现在请跟着我翻开岁月的长卷 | 00:27:38,100 --> 00:27:42,420
[3.5] 昔涟 | 看看大家为你留下的话语 | 00:27:42,420 --> 00:27:45,090
[3.5] 昔涟 | 我会把这1000年的故事都讲给你听 | 00:27:45,090 --> 00:27:48,370
[3.5] 昔涟 | 这样一来他们就不再是我一个人的回忆哈 | 00:27:49,450 --> 00:27:54,125
[3.5] 昔涟 | 往日的风景浮现了 | 00:27:55,170 --> 00:27:58,730
[3.5] [杂讯] | 光历3960年 | 00:27:59,360 --> 00:28:01,700
[3.5] [旁白] | 克吕德拉以出征法吉娜为由 | 00:28:01,700 --> 00:28:05,020
[3.5] [旁白] | 献祭500名黄金一的性命 | 00:28:05,020 --> 00:28:07,820
[3.5] [旁白] | 完成律法试炼 | 00:28:07,820 --> 00:28:10,220
[3.5] [旁白] | 这一惨剧震动了整个温法罗斯 | 00:28:10,540 --> 00:28:14,660
[3.5] [旁白] | 同年凯撒克略德拉遇刺身亡 | 00:28:17,080 --> 00:28:21,190
[3.5] [旁白] | 今之阿格莱雅接过统领职责 | 00:28:21,510 --> 00:28:24,390
[3.5] [旁白] | 人类的第二次烛火之旅 | 00:28:25,590 --> 00:28:27,930
[3.5] [旁白] | 在摇摇欲坠中开启 | 00:28:27,930 --> 00:28:30,735
[3.5] [旁白] | 来这边50年后来骨师再次率军进攻奥赫马 | 00:28:31,570 --> 00:28:39,370
[3.5] [旁白] | 他单刀直入圣城 | 00:28:39,610 --> 00:28:41,530
[3.5] [旁白] | 摧毁云石天宫 | 00:28:41,530 --> 00:28:43,090
[3.5] [旁白] | 世人称之为第三次奥赫满围城战 | 00:28:44,090 --> 00:28:48,440
[3.5] [旁白] | 这场战役中共有9万青壮为奥赫马英勇就义 | 00:28:48,840 --> 00:28:54,400
[3.5] [旁白] | 其中也包括他们无畏的领袖阿格莱雅 | 00:28:54,400 --> 00:28:59,480
[3.5] [旁白] | 在提里希庇俄斯 | 00:29:00,010 --> 00:29:01,950
[3.5] [旁白] | 赛法利亚两位半神庇护下 | 00:29:01,950 --> 00:29:04,860
[3.5] [旁白] | 奥赫马挺过连番施压 | 00:29:05,140 --> 00:29:07,560
[3.5] [旁白] | 但也逐渐难以为继 | 00:29:07,560 --> 00:29:10,190
[3.5] [旁白] | 霞蝶决定将斯提克西亚作为最后手段 | 00:29:10,550 --> 00:29:14,770
[3.5] [旁白] | 遂完成死亡试炼 | 00:29:14,770 --> 00:29:17,070
[3.5] [旁白] | 令瘀滞的冥河尽数褪去 | 00:29:17,070 --> 00:29:20,230
[3.5] [旁白] | 随后提里希庇俄斯踏上远行 | 00:29:20,630 --> 00:29:23,830
[3.5] [旁白] | 同年旋风王欧利庞携王子麦德莫斯加入同盟 | 00:29:24,830 --> 00:29:29,930
[3.5] [旁白] | 投身救世之战 | 00:29:29,930 --> 00:29:31,830
[3.5] [旁白] | 为圣城保驾护航 | 00:29:31,830 --> 00:29:35,035
[3.5] [旁白] | 半神将自己的灵魂分为荣耀 | 00:29:40,080 --> 00:29:42,960
[3.5] [旁白] | 勇气坚韧牺牲理性 | 00:29:42,960 --> 00:29:46,700
[3.5] [旁白] | 五分风入血境 | 00:29:46,700 --> 00:29:49,160
[3.5] [旁白] | 投身战场 | 00:29:49,160 --> 00:29:51,360
[3.5] [旁白] | 世人为神王的陨落举行了为期10日的盛大葬礼 | 00:29:52,700 --> 00:29:57,510
[3.5] [旁白] | 而他用牺牲为人类换来了200年和平的时光 | 00:29:57,510 --> 00:30:03,219
[3.5] [旁白] | 那是世人所知的最后一战 | 00:30:03,779 --> 00:30:06,460
[3.5] [旁白] | 由两名不善争斗的半神发起 | 00:30:06,460 --> 00:30:09,400
[3.5] [旁白] | 而后理性和诡计兑现了承诺 | 00:30:09,400 --> 00:30:13,550
[3.5] 昔涟 | 他们以生命为代价 | 00:30:13,750 --> 00:30:15,630
[3.5] 昔涟 | 将来股市封印于创世窝心 | 00:30:15,630 --> 00:30:18,750
[3.5] 昔涟 | 直至今日 | 00:30:18,750 --> 00:30:20,900
[3.5] 昔涟 | 我会把这1000年的故事都讲给你听 | 00:30:21,380 --> 00:30:23,940
[3.5] 昔涟 | 这样一来 | 00:30:25,180 --> 00:30:26,280
[3.5] 昔涟 | 他们就不再是我一个人的回忆 | 00:30:26,280 --> 00:30:29,540
[3.5] 昔涟 | 同样的 | 00:30:30,270 --> 00:30:31,470
[3.5] 昔涟 | 我会把和你一同经历的时光讲给每个人听 | 00:30:31,470 --> 00:30:36,320
[3.5] 昔涟 | 这样一来 | 00:30:36,760 --> 00:30:38,040
[3.5] 昔涟 | 我们走过的路就会成为所有人的记忆 | 00:30:38,040 --> 00:30:42,260
[3.5] 昔涟 | 人们会知道不必再去追逐什么 | 00:30:42,260 --> 00:30:45,980
[3.5] 昔涟 | 温法罗斯早已迎来神域中的黎明 | 00:30:45,980 --> 00:30:49,909
[3.5] 昔涟 | 就像人家说的一样 | 00:30:49,909 --> 00:30:51,669
[3.5] 昔涟 | 不会比上一次更难对吧 | 00:30:51,669 --> 00:30:54,969
[3.5] 昔涟 | 此时此刻你会露出怎样的表情呢 | 00:30:55,209 --> 00:30:59,249
[3.5] 昔涟 | 肯定和以前一样从容坚定 | 00:30:59,610 --> 00:31:02,970
[3.5] 昔涟 | 充满自信吧 | 00:31:02,970 --> 00:31:04,970
[3.5] 昔涟 | 如果有机会 | 00:31:05,510 --> 00:31:06,670
[3.5] 昔涟 | 人家也想再看一次呢 | 00:31:07,870 --> 00:31:10,310
[3.5] 昔涟 | 因为距离我们分别真的过去太久了 | 00:31:13,960 --> 00:31:20,580
[3.5] 昔涟 | 聪明如你走到这里一定发现了吧 | 00:31:21,140 --> 00:31:25,460
[3.5] 昔涟 | 这里不是现实 | 00:31:25,460 --> 00:31:27,460
[3.5] 昔涟 | 而是一道岁月的迷宫 | 00:31:27,460 --> 00:31:30,090
[3.5] 昔涟 | 接力的最后一环 | 00:31:32,920 --> 00:31:34,800
[3.5] 昔涟 | 由我回到命运三相殿 | 00:31:34,800 --> 00:31:37,240
[3.5] 昔涟 | 为欧洛尼斯讲述这些故事 | 00:31:37,240 --> 00:31:40,300
[3.5] 昔涟 | 把大家写下的每一页都装进记忆的小瓶子里 | 00:31:40,300 --> 00:31:45,580
[3.5] 昔涟 | 然后愿他能安然起航 | 00:31:46,370 --> 00:31:49,210
[3.5] 昔涟 | 与赋世的火种一同飘过时间的长河 | 00:31:50,290 --> 00:31:53,730
[3.5] 昔涟 | 飘到你身边 | 00:31:54,050 --> 00:31:55,170
[3.5] 昔涟 | 成为你回到汪法罗斯的指引 | 00:31:56,410 --> 00:31:59,370
[3.5] 昔涟 | 就像我们的初遇 | 00:32:01,920 --> 00:32:03,660
[3.5] 昔涟 | 对不对 | 00:32:03,660 --> 00:32:05,260
[3.5] 昔涟 | 虽然这一世功法罗斯没有岁月的半神 | 00:32:05,660 --> 00:32:09,460
[3.5] 昔涟 | 但岁月始终站在人类这边 | 00:32:10,660 --> 00:32:14,260
[3.5] 昔涟 | 只有通过这种方式 | 00:32:14,920 --> 00:32:16,900
[3.5] 昔涟 | 我们才能确保在你归来前再创世 | 00:32:16,900 --> 00:32:20,880
[3.5] 昔涟 | 一定不会发生 | 00:32:20,880 --> 00:32:23,000
[3.5] 昔涟 | 也只有这样 | 00:32:25,140 --> 00:32:26,700
[3.5] 昔涟 | 人家才能把最后一次烛火之旅 | 00:32:26,700 --> 00:32:29,580
[3.5] 昔涟 | 完完整整地放进救世主心里 | 00:32:29,580 --> 00:32:33,180
[3.5] 昔涟 | 毕竟新世界会从你的记忆中诞生 | 00:32:34,070 --> 00:32:37,710
[3.5] 昔涟 | 故事的主角可千万不能缺席呀 | 00:32:38,870 --> 00:32:42,955
[3.5] 昔涟 | 我相信你一定不会让人失望 | 00:32:43,790 --> 00:32:47,070
[3.5] 昔涟 | 一如既往还记得吗 | 00:32:47,070 --> 00:32:50,640
[3.5] 昔涟 | 白垩将我们送回起点的时候 | 00:32:51,720 --> 00:32:53,900
[3.5] 昔涟 | 我和您也经历过离别 | 00:32:53,900 --> 00:32:56,440
[3.5] 昔涟 | 但最后人家还是带着全部的过往和你重逢了 | 00:32:56,940 --> 00:33:01,340
[3.5] 昔涟 | 记忆就是这样的 | 00:33:01,340 --> 00:33:03,500
[3.5] 昔涟 | 在时间的长河里 | 00:33:03,820 --> 00:33:05,820
[3.5] 昔涟 | 它可能会磨损会消散 | 00:33:05,820 --> 00:33:08,909
[3.5] 昔涟 | 但他不会离开 | 00:33:08,909 --> 00:33:10,749
[3.5] 昔涟 | 当内心的小角落被唤醒 | 00:33:10,749 --> 00:33:13,329
[3.5] 昔涟 | 回忆一定会以更美的形式再度浮现 | 00:33:13,329 --> 00:33:17,309
[3.5] 昔涟 | 所以不要担心 | 00:33:19,060 --> 00:33:21,750
[3.5] [杂讯] | 让第3350 | 00:33:22,110 --> 00:33:23,790
[3.5] [杂讯] | 5万337次烛火之旅 | 00:33:23,790 --> 00:33:26,270
[3.5] 昔涟 | 也成为你的一部分吧 | 00:33:26,270 --> 00:33:28,570
[3.5] 昔涟 | 有了上一次的经验 | 00:33:28,570 --> 00:33:30,450
[3.5] 昔涟 | 人家也熟练许多了 | 00:33:30,450 --> 00:33:32,770
[3.5] 昔涟 | 接下来就要前往斯迪克西亚 | 00:33:35,400 --> 00:33:38,480
[3.5] 昔涟 | 找到有海洋半神守卫的窝心入口 | 00:33:38,480 --> 00:33:41,400
[3.5] 昔涟 | 然后奔向决战的舞台啦 | 00:33:41,400 --> 00:33:43,900
[3.5] 昔涟 | 别担心人家会与你同在 | 00:33:43,900 --> 00:33:47,770
[3.5] 昔涟 | 我们所有人连同白鹤一起都会和救世主同在 | 00:33:48,130 --> 00:33:54,110
[3.5] 昔涟 | 做个短暂的道别 | 00:33:54,430 --> 00:33:56,010
[3.5] 昔涟 | 然后就出发吧 | 00:33:56,010 --> 00:33:57,270
[3.5] 昔涟 | 像我们启程时约定的那样 | 00:33:58,390 --> 00:34:01,030
[3.5] 昔涟 | 扔下多余的烦恼 | 00:34:01,700 --> 00:34:03,580
[3.5] 昔涟 | 把笑容和决心一起打包带向明天 | 00:34:03,580 --> 00:34:08,190
[3.5] 昔涟 | 多久都没有关系啊 | 00:34:08,670 --> 00:34:10,819
[3.5] 昔涟 | 毕竟等待是人家最擅长的事情吗 | 00:34:11,139 --> 00:34:14,539
[3.5] [杂讯] | 历经3000万世 | 00:34:15,699 --> 00:34:17,459
[3.5] 昔涟 | 它才降临在我们身边 | 00:34:17,459 --> 00:34:20,250
[3.5] 昔涟 | 那再多等片刻又有何妨呢 | 00:34:20,960 --> 00:34:25,100
[3.5] 昔涟 | 呵不会的 | 00:34:25,100 --> 00:34:28,380
[3.5] 昔涟 | 因为我知道 | 00:34:28,820 --> 00:34:29,860
[3.5] 昔涟 | 无论过去多久 | 00:34:31,220 --> 00:34:32,260
[3.5] 昔涟 | 他一定会回到这里 | 00:34:33,260 --> 00:34:35,370
[3.5] 昔涟 | 我们可千万不能让他失望呀 | 00:34:35,850 --> 00:34:38,010
[3.5] 昔涟 | 而岁月会铭记开拓的旅途 | 00:34:38,010 --> 00:34:41,650
[3.5] 昔涟 | 这么冷冰冰的说法 | 00:34:41,650 --> 00:34:43,490
[3.5] 昔涟 | 人家可不喜欢啊 | 00:34:43,490 --> 00:34:45,010
[3.5] 昔涟 | 如果一串数字就能决定故事的结局 | 00:34:46,010 --> 00:34:48,984
[3.5] 昔涟 | 那我们自然也能重新写下开始 | 00:34:52,280 --> 00:34:55,879
[3.5] 昔涟 | 关键在于记忆对吗 | 00:34:55,879 --> 00:34:58,399
[3.5] 昔涟 | 都提到了伙伴和我很容易联想到吧 | 00:34:58,399 --> 00:35:02,290
[3.5] 昔涟 | 人家的直觉一向很准 | 00:35:02,290 --> 00:35:04,250
[3.5] 昔涟 | 如此一来 | 00:35:04,250 --> 00:35:05,390
[3.5] 昔涟 | 我们就能以另一种形式 | 00:35:05,390 --> 00:35:07,350
[3.5] 昔涟 | 让他陷入和英雄们同样的轮回 | 00:35:07,350 --> 00:35:10,180
[3.5] 昔涟 | 在没有尽头的循环里感受孤独和痛苦 | 00:35:10,180 --> 00:35:14,900
[3.5] 昔涟 | 能和天才们心有灵犀 | 00:35:15,850 --> 00:35:17,990
[3.5] 昔涟 | 真是莫大的荣幸呢 | 00:35:17,990 --> 00:35:19,950
[3.5] 昔涟 | 用天外的话说 | 00:35:19,950 --> 00:35:21,670
[3.5] 昔涟 | 我似乎是被称作异灵的存在 | 00:35:21,670 --> 00:35:24,555
[3.5] 昔涟 | 刚刚好 | 00:35:25,440 --> 00:35:26,480
[3.5] 昔涟 | 这样人家就能担当记忆的载体 | 00:35:26,480 --> 00:35:28,860
[3.5] 昔涟 | 为决战也出一份力了 | 00:35:28,860 --> 00:35:31,280
[3.5] 昔涟 | 但这一切早就发生了 | 00:35:35,120 --> 00:35:36,960
[3.5] 昔涟 | 不是吗 | 00:35:36,960 --> 00:35:38,560
[3.5] 昔涟 | 难怪我总有种预感 | 00:35:39,140 --> 00:35:41,000
[3.5] 昔涟 | 这样一来也算应验了人家一直以来的观点 | 00:35:41,000 --> 00:35:45,529
[3.5] 昔涟 | 只要和伙伴一起 | 00:35:46,129 --> 00:35:47,809
[3.5] 昔涟 | 我们就什么都做得到 | 00:35:47,809 --> 00:35:50,230
[3.5] 昔涟 | 好久不见伙伴分开的这段时间有没有想念人家 | 00:35:50,710 --> 00:35:57,070
[3.5] 昔涟 | 人家也是啊 | 00:35:58,060 --> 00:35:59,500
[3.5] 昔涟 | 这1000年一直在等待你 | 00:35:59,500 --> 00:36:03,420
[3.5] 昔涟 | 就像温法罗斯的每一个人 | 00:36:04,280 --> 00:36:06,620
[3.5] 昔涟 | 都在等待救世主的归来 | 00:36:06,620 --> 00:36:09,760
[3.5] 昔涟 | 天才们的计划 | 00:36:11,000 --> 00:36:12,540
[3.5] 昔涟 | 你应该从记忆中得知了 | 00:36:12,540 --> 00:36:15,040
[3.5] 昔涟 | 为了不被来谷氏察觉 | 00:36:15,040 --> 00:36:17,340
[3.5] 昔涟 | 我必须小心翼翼地躲在岁月的角落 | 00:36:17,340 --> 00:36:20,320
[3.5] 昔涟 | 等待机会来临 | 00:36:20,320 --> 00:36:22,640
[3.5] 昔涟 | 也就是现在他在世界内部的化身被破坏 | 00:36:23,600 --> 00:36:27,620
[3.5] 昔涟 | 两条时间线产生交集的这一瞬间 | 00:36:27,620 --> 00:36:31,400
[3.5] 昔涟 | 一直瞒着你 | 00:36:34,180 --> 00:36:35,600
[3.5] 昔涟 | 对不起啊 | 00:36:35,600 --> 00:36:37,190
[3.5] 昔涟 | 作为道歉 | 00:36:37,190 --> 00:36:38,630
[3.5] 昔涟 | 等到尘埃落定 | 00:36:38,630 --> 00:36:40,230
[3.5] 昔涟 | 我会把这1000年的故事原原本本地讲给你听 | 00:36:40,230 --> 00:36:44,190
[3.5] 昔涟 | 而现在就让我们携手 | 00:36:46,620 --> 00:36:49,360
[3.5] 昔涟 | 以记忆的力量完成最后一步吧 | 00:36:49,360 --> 00:36:53,090
[3.5] 昔涟 | 当然对了 | 00:36:53,570 --> 00:36:56,230
[3.5] 昔涟 | 说到携手 | 00:36:56,230 --> 00:36:58,210
[3.5] 昔涟 | 在走上舞台前 | 00:37:00,220 --> 00:37:01,980
[3.5] 昔涟 | 请允许我再小小任性一次吧 | 00:37:01,980 --> 00:37:05,180
[3.5] 昔涟 | 还记得我们在树亭开过的玩笑吗 | 00:37:05,640 --> 00:37:08,880
[3.5] 昔涟 | 哎你看现在人家的手是不是很漂亮呢 | 00:37:10,220 --> 00:37:17,100
[3.5] 昔涟 | 真是奇妙的感觉 | 00:37:17,960 --> 00:37:19,480
[3.5] 昔涟 | 一时间仿佛有无数回忆一起涌上心头 | 00:37:20,560 --> 00:37:25,240
[3.5] 昔涟 | 你呢当我们彼此触碰 | 00:37:26,250 --> 00:37:30,190
[3.5] 昔涟 | 你又感受到了什么是吗 | 00:37:31,430 --> 00:37:34,310
[3.5] 昔涟 | 那我会很开心 | 00:37:35,500 --> 00:37:38,680
[3.5] 昔涟 | 如果一缕记忆能带给人触动 | 00:37:39,320 --> 00:37:41,640
[3.5] 昔涟 | 那代表它一定是幸福的对吧 | 00:37:42,720 --> 00:37:46,240
[3.5] 昔涟 | 那就请您记下此刻的感受 | 00:37:46,840 --> 00:37:49,640
[3.5] 昔涟 | 把它写在名为新的书页中保存起来吧 | 00:37:50,960 --> 00:37:55,360
[3.5] 昔涟 | 想要珍藏的记忆一定不会轻易逝去 | 00:37:55,770 --> 00:37:59,840
[3.5] 昔涟 | 即使被时光的长河磨洗 | 00:37:59,840 --> 00:38:02,540
[3.5] 昔涟 | 也会留下存在的痕迹 | 00:38:02,540 --> 00:38:05,720
[3.5] 昔涟 | 所以如果记忆中的风景模糊了 | 00:38:06,410 --> 00:38:09,890
[3.5] 昔涟 | 就伸手去触碰它 | 00:38:09,890 --> 00:38:12,440
[3.5] 昔涟 | 就像每一个共读睡前故事的夜晚 | 00:38:12,800 --> 00:38:15,360
[3.5] 昔涟 | 抹去岁月的霜 | 00:38:16,400 --> 00:38:17,780
[3.5] 昔涟 | 擦亮回忆的轮廓 | 00:38:17,780 --> 00:38:19,950
[3.5] 昔涟 | 让他重新成为心灵的力量 | 00:38:19,950 --> 00:38:23,060
[3.5] 昔涟 | 接下来人家就要带上这份力量 | 00:38:23,300 --> 00:38:26,720
[3.5] 昔涟 | 短暂离开你的身边 | 00:38:26,720 --> 00:38:28,720
[3.5] 昔涟 | 走进漫长的循环了 | 00:38:28,720 --> 00:38:31,340
[3.5] 昔涟 | 祝福我吧伙伴 | 00:38:32,630 --> 00:38:34,390
[3.5] 昔涟 | 然后让那崭新的未来如我们所说 | 00:38:35,670 --> 00:38:41,570
[3.5] 昔涟 | 那交给你了 | 00:38:41,960 --> 00:38:44,960
[3.5] 昔涟 | 任何剧目都是如此 | 00:38:44,960 --> 00:38:47,420
[3.5] 昔涟 | 一旦登上台前就难以退回观众 | 00:38:47,900 --> 00:38:52,220
[3.5] 昔涟 | 欢迎来到我们的故事 | 00:38:52,660 --> 00:38:55,140
[3.5] 昔涟 | 感觉如何 | 00:38:56,010 --> 00:38:57,010
[3.5] 昔涟 | 一下子就看穿了 | 00:38:58,250 --> 00:38:59,790
[3.5] 昔涟 | 不愧是大家口中的第一位天才呢 | 00:38:59,790 --> 00:39:03,250
[3.5] 昔涟 | 如果你再肆意妄为 | 00:39:05,000 --> 00:39:06,940
[3.5] 昔涟 | 刚才那一幕还会不断上演 | 00:39:06,940 --> 00:39:09,000
[3.5] 昔涟 | 无论如何 | 00:39:10,040 --> 00:39:11,140
[3.5] 昔涟 | 我和伙伴都不会让你离开这段记忆 | 00:39:11,140 --> 00:39:13,880
[3.5] 昔涟 | 赞达尔阁下 | 00:39:16,500 --> 00:39:18,060
[3.5] 昔涟 | 你已经身陷淋雨了 | 00:39:18,060 --> 00:39:20,500
[3.5] 昔涟 | 嗯这次又是粉色小虫吗 | 00:39:20,500 --> 00:39:24,610
[3.5] 昔涟 | 人家的形象也太多变了 | 00:39:24,610 --> 00:39:27,520
[3.5] 昔涟 | 但你说得没错 | 00:39:27,920 --> 00:39:29,520
[3.5] 昔涟 | 如果只是打造另一座牢笼 | 00:39:29,520 --> 00:39:31,900
[3.5] 昔涟 | 问题的本质并不会被解决 | 00:39:31,900 --> 00:39:35,000
[3.5] 昔涟 | 所以我们原本也没打算这么做 | 00:39:36,080 --> 00:39:39,000
[3.5] 昔涟 | 只是听故事而已 | 00:39:40,040 --> 00:39:41,460
[3.5] 昔涟 | 人家最擅长这个了 | 00:39:41,460 --> 00:39:43,820
[3.5] 昔涟 | 那激动人心的智世交锋 | 00:39:44,300 --> 00:39:47,000
[3.5] 昔涟 | 就拜托两位天才了 | 00:39:47,000 --> 00:39:48,640
[3.5] 昔涟 | 据说天外的人们会借助这种力量 | 00:39:48,640 --> 00:39:51,970
[3.5] 昔涟 | 将过去的风景存入名为光追的水晶 | 00:39:51,970 --> 00:39:55,870
[3.5] 昔涟 | 不过人家对记忆的理解也浅尝辄止 | 00:39:55,870 --> 00:39:59,710
[3.5] 昔涟 | 没办法完整地复现过去 | 00:39:59,710 --> 00:40:02,300
[3.5] 昔涟 | 但我会尽力用讲述代替那些缺失的部分 | 00:40:02,700 --> 00:40:06,000
[3.5] 昔涟 | 嗯我相信你一定会满意的 | 00:40:06,000 --> 00:40:09,120
[3.5] 昔涟 | 毕竟迈向未知的前路从来都是人的本能呀 | 00:40:09,120 --> 00:40:14,080
[3.5] 昔涟 | 这是伙伴遨游星海的第一站 | 00:40:14,080 --> 00:40:16,580
[3.5] 昔涟 | 叫做黑塔空间站 | 00:40:16,580 --> 00:40:18,220
[3.5] 昔涟 | 嗯就当它是一座超级大的神物树亭吧 | 00:40:19,220 --> 00:40:22,800
[3.5] 昔涟 | 那边这段记忆里 | 00:40:23,960 --> 00:40:27,080
[3.5] 昔涟 | 他好像在和黑糖女士聊天呢 | 00:40:27,080 --> 00:40:29,240
[3.5] 昔涟 | 听听看吧 | 00:40:30,680 --> 00:40:31,840
[3.5] 昔涟 | 他是如何看待这个由星神和命途构建的世界 | 00:40:31,840 --> 00:40:35,980
[3.5] 昔涟 | 黑塔女士和罗斯姑母先生被人们称为天才 | 00:40:35,980 --> 00:40:40,250
[3.5] 昔涟 | 据说只有银河中最具智慧的人 | 00:40:40,250 --> 00:40:42,870
[3.5] 昔涟 | 才能得到温法罗斯真正的造物主博石尊的青睐 | 00:40:42,870 --> 00:40:46,950
[3.5] 昔涟 | 嘿恰恰相反 | 00:40:46,950 --> 00:40:49,150
[3.5] 昔涟 | 是他们中的第一位创造了神明呢 | 00:40:49,150 --> 00:40:52,050
[3.5] 昔涟 | 但具体细节人家就不清楚了 | 00:40:52,050 --> 00:40:55,960
[3.5] 昔涟 | 有机会的话 | 00:40:56,200 --> 00:40:57,440
[3.5] 昔涟 | 说不定您可以问问黑塔女士本人 | 00:40:57,440 --> 00:41:00,400
[3.5] 昔涟 | 接下来让我们再去其他世界看看吧 | 00:41:01,680 --> 00:41:04,940
[3.5] 昔涟 | 旅途的下一站和翁法罗斯有不少相似之处呢 | 00:41:04,940 --> 00:41:09,470
[3.5] 昔涟 | 这颗星星叫做雅利洛6号啊 | 00:41:09,470 --> 00:41:13,399
[3.5] 昔涟 | 这个名字冷冰冰的 | 00:41:13,399 --> 00:41:15,539
[3.5] 昔涟 | 还是贝洛伯格更好听 | 00:41:15,539 --> 00:41:18,270
[3.5] 昔涟 | 眼前的女孩身份和凯撒相似 | 00:41:18,710 --> 00:41:21,870
[3.5] 昔涟 | 她是这个世界的大守护者 | 00:41:21,870 --> 00:41:24,290
[3.5] 昔涟 | 是一位在灾难中挺身而出的领袖 | 00:41:24,290 --> 00:41:27,630
[3.5] 昔涟 | 唉只谈论外表 | 00:41:27,630 --> 00:41:29,330
[3.5] 昔涟 | 凯撒也不遑多让呢 | 00:41:29,330 --> 00:41:31,150
[3.5] 昔涟 | 不是啊 | 00:41:31,150 --> 00:41:32,230
[3.5] 昔涟 | 她的名字是是啊对了 | 00:41:32,230 --> 00:41:37,820
[3.5] 昔涟 | 地质改造工程单元 | 00:41:37,820 --> 00:41:39,900
[3.5] 昔涟 | 这个世界和翁法罗斯很像 | 00:41:39,900 --> 00:41:42,460
[3.5] 昔涟 | 也被关在天幕下 | 00:41:42,460 --> 00:41:44,460
[3.5] 昔涟 | 直到无名客到来才得以回归群星是的 | 00:41:44,460 --> 00:41:49,490
[3.5] 昔涟 | 他们用财富的流通征服了许多世界 | 00:41:49,490 --> 00:41:52,810
[3.5] 昔涟 | 开辟了辽阔的疆域 | 00:41:52,810 --> 00:41:54,939
[3.5] 昔涟 | 在翁法罗斯之外 | 00:41:54,939 --> 00:41:56,719
[3.5] 昔涟 | 有许多这般强大的同盟 | 00:41:56,719 --> 00:41:59,079
[3.5] 昔涟 | 他们行于和毁灭截然不同的道路 | 00:41:59,079 --> 00:42:02,539
[3.5] 昔涟 | 回到大守护者和他的贝洛伯格 | 00:42:02,860 --> 00:42:05,760
